Customer ID,Customer Name,Segment,City,State,Postal Code,Region
C0140,Valerie Mitchum,Home Office,Lancaster,California,93534,West
C0065,Anne Pryor,Home Office,Malden,Massachusetts,2148,East
C0146,Sanjit Engle,Consumer,Wheeling,Illinois,60090,Central
C0054,Michael Grace,Home Office,New York City,New York,10011,East
C0128,Ken Black,Corporate,Dallas,Texas,75081,Central
C0748,Jill Matthias,Consumer,Monroe,North Carolina,28110,South
C0138,Pauline Johnson,Consumer,Santa Ana,California,92704,West
C0547,Toby Ritter,Consumer,Seattle,Washington,98103,West
C0761,Liz Preis,Consumer,Visalia,California,93277,West
C0351,Troy Staebel,Consumer,New York City,New York,10024,East
C0373,Annie Thurman,Consumer,Stockton,California,95207,West
C0475,Daniel Byrd,Home Office,Dallas,Texas,75220,Central
C0673,Parhena Norris,Home Office,New York City,New York,10011,East
C0652,Catherine Glotzbach,Home Office,Bristol,Tennessee,37620,South
C0074,Kean Thornton,Consumer,Houston,Texas,77095,Central
C0572,Steve Chapman,Corporate,Fort Lauderdale,Florida,33311,South
C0742,Bryan Davis,Consumer,Edmonds,Washington,98026,West
C0266,Dianna Vittorini,Consumer,Los Angeles,California,90049,West
C0709,Kelly Collister,Consumer,San Diego,California,92037,West
C0187,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,19143,East
C0328,Nick Zandusky,Home Office,Toledo,Ohio,43615,East
C0454,Jill Fjeld,Consumer,Newport News,Virginia,23602,South
C0633,Eugene Barchas,Consumer,San Jose,California,95123,West
C0336,Trudy Brown,Consumer,Wichita,Kansas,67212,Central
C0424,Adam Shillingsburg,Consumer,Chicago,Illinois,60653,Central
C0050,Linda Cazamias,Corporate,Phoenix,Arizona,85023,West
C0362,Ryan Crowe,Consumer,Houston,Texas,77041,Central
C0625,Ben Peterman,Corporate,Arvada,Colorado,80004,West
C0583,Sarah Foster,Consumer,Seattle,Washington,98103,West
C0203,Anthony Johnson,Corporate,Springfield,Virginia,22153,South
C0572,Steve Chapman,Corporate,Roseville,Michigan,48066,Central
C0676,Philisse Overcash,Home Office,Louisville,Colorado,80027,West
C0213,Matt Collister,Corporate,Utica,New York,13501,East
C0200,Alejandro Grove,Consumer,Omaha,Nebraska,68104,Central
C0673,Parhena Norris,Home Office,Columbia,South Carolina,29203,South
C0069,Clay Ludtke,Consumer,Long Beach,New York,11561,East
C0623,Dean Braden,Consumer,Philadelphia,Pennsylvania,19140,East
C0513,Adam Hart,Corporate,New York City,New York,10011,East
C0752,Rob Beeghly,Consumer,Seattle,Washington,98105,West
C0515,Justin Deggeller,Corporate,Twin Falls,Idaho,83301,West
C0289,Becky Castell,Home Office,Laguna Niguel,California,92677,West
C0436,Keith Dawkins,Corporate,San Jose,California,95123,West
C0235,Corey Roper,Home Office,Columbus,Georgia,31907,South
C0764,Jim Sink,Corporate,Los Angeles,California,90036,West
C0107,Cindy Stewart,Consumer,Columbus,Georgia,31907,South
C0175,Laura Armstrong,Corporate,Bangor,Maine,4401,East
C0695,Sanjit Jacobs,Home Office,Seattle,Washington,98103,West
C0015,Brendan Sweed,Corporate,Columbus,Indiana,47201,Central
C0100,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,1752,East
C0351,Troy Staebel,Consumer,Springfield,Ohio,45503,East
C0685,Chuck Clark,Home Office,Redmond,Washington,98052,West
C0701,Henry MacAllister,Consumer,New York City,New York,10009,East
C0556,Nona Balk,Corporate,Jacksonville,Florida,32216,South
C0482,Anne McFarland,Consumer,Auburn,Alabama,36830,South
C0010,Seth Vernon,Consumer,Columbus,Ohio,43229,East
C0227,Magdelene Morse,Consumer,New Rochelle,New York,10801,East
C0488,Patrick O'Brill,Consumer,Jacksonville,Florida,32216,South
C0639,Jane Waco,Corporate,San Diego,California,92105,West
C0650,Bill Donatelli,Consumer,Woodland,California,95695,West
C0470,Eugene Hildebrand,Home Office,Aurora,Illinois,60505,Central
C0512,Rick Huthwaite,Home Office,Providence,Rhode Island,2908,East
C0309,Scot Wooten,Consumer,Stockton,California,95207,West
C0027,Shirley Daniels,Home Office,Orange,New Jersey,7050,East
C0634,Theone Pippenger,Consumer,Columbus,Georgia,31907,South
C0065,Anne Pryor,Home Office,Philadelphia,Pennsylvania,19140,East
C0685,Chuck Clark,Home Office,San Francisco,California,94109,West
C0585,Clytie Kelty,Consumer,Providence,Rhode Island,2908,East
C0137,Frank Hawley,Corporate,San Francisco,California,94122,West
C0130,Greg Maxwell,Corporate,San Francisco,California,94122,West
C0077,Filia McAdams,Corporate,Greensboro,North Carolina,27405,South
C0277,Helen Abelman,Consumer,New York City,New York,10035,East
C0648,Edward Nazzal,Consumer,Grand Rapids,Michigan,49505,Central
C0632,Heather Jas,Home Office,Seattle,Washington,98105,West
C0563,Sally Hughsby,Corporate,Smyrna,Tennessee,37167,South
C0518,Pierre Wener,Consumer,Philadelphia,Pennsylvania,19140,East
C0483,Amy Cox,Consumer,Pembroke Pines,Florida,33024,South
C0327,Ann Steele,Home Office,Louisville,Kentucky,40214,South
C0630,Robert Dilbeck,Home Office,Philadelphia,Pennsylvania,19134,East
C0382,Sam Zeldin,Home Office,New York City,New York,10035,East
C0462,Anna Chung,Consumer,Lawrence,Indiana,46226,Central
C0437,Suzanne McNair,Corporate,Broomfield,Colorado,80020,West
C0011,Chris Selesnick,Corporate,Green Bay,Wisconsin,54302,Central
C0071,Nora Pelletier,Home Office,Parma,Ohio,44134,East
C0362,Ryan Crowe,Consumer,Grand Rapids,Michigan,49505,Central
C0255,Kelly Lampkin,Corporate,Fairfield,Ohio,45014,East
C0278,Russell Applegate,Consumer,Columbus,Georgia,31907,South
C0508,Candace McMahon,Corporate,Seattle,Washington,98115,West
C0763,Darrin Van Huff,Corporate,San Diego,California,92037,West
C0749,Clay Rozendal,Home Office,New York City,New York,10009,East
C0180,Joni Sundaresam,Home Office,Lancaster,Ohio,43130,East
C0680,Dave Poirier,Corporate,Seattle,Washington,98115,West
C0501,Pete Kriz,Consumer,Columbus,Ohio,43229,East
C0175,Laura Armstrong,Corporate,Los Angeles,California,90004,West
C0616,Edward Becker,Corporate,San Francisco,California,94110,West
C0751,Craig Leslie,Home Office,Aurora,Colorado,80013,West
C0158,Benjamin Patterson,Consumer,Broken Arrow,Oklahoma,74012,Central
C0132,Ruben Dartt,Consumer,Bloomington,Indiana,47401,Central
C0522,Michael Kennedy,Corporate,Rockford,Illinois,61107,Central
C0151,Edward Hooks,Corporate,Los Angeles,California,90049,West
C0580,Adrian Barton,Consumer,Phoenix,Arizona,85023,West
C0063,Nicole Hansen,Corporate,Irving,Texas,75061,Central
C0125,Katrina Edelman,Corporate,Tigard,Oregon,97224,West
C0622,Julia West,Consumer,San Francisco,California,94109,West
C0572,Steve Chapman,Corporate,La Crosse,Wisconsin,54601,Central
C0579,Tony Sayre,Consumer,Cleveland,Ohio,44105,East
C0323,Aaron Smayling,Corporate,San Francisco,California,94110,West
C0276,Dan Lawera,Consumer,Long Beach,California,90805,West
C0041,Natalie Fritzler,Consumer,Decatur,Illinois,62521,Central
C0563,Sally Hughsby,Corporate,Hesperia,California,92345,West
C0189,Steve Nguyen,Home Office,Covington,Washington,98042,West
C0346,Charles Sheldon,Corporate,Iowa City,Iowa,52240,Central
C0251,Chuck Magee,Consumer,Redlands,California,92374,West
C0361,Dorothy Wardle,Corporate,San Francisco,California,94109,West
C0452,Tanja Norvell,Home Office,Tallahassee,Florida,32303,South
C0060,Shahid Collister,Consumer,Houston,Texas,77095,Central
C0383,Lisa Ryan,Corporate,Houston,Texas,77041,Central
C0720,Matt Hagelstein,Corporate,Houston,Texas,77041,Central
C0313,Harry Marie,Corporate,Huntsville,Texas,77340,Central
C0292,Brian Moss,Corporate,Lancaster,Ohio,43130,East
C0662,Shaun Weien,Consumer,Seattle,Washington,98103,West
C0230,James Galang,Consumer,Atlanta,Georgia,30318,South
C0023,Muhammed MacIntyre,Corporate,Quincy,Illinois,62301,Central
C0638,Linda Southworth,Corporate,Philadelphia,Pennsylvania,19140,East
C0571,Chad Cunningham,Home Office,Columbus,Indiana,47201,Central
C0256,Pamela Stobb,Consumer,Los Angeles,California,90008,West
C0520,Joe Kamberova,Consumer,Mobile,Alabama,36608,South
C0540,Andy Reiter,Consumer,San Francisco,California,94109,West
C0442,Dario Medina,Corporate,Yuma,Arizona,85364,West
C0443,Erin Smith,Corporate,Springfield,Oregon,97477,West
C0506,Maris LaWare,Consumer,Los Angeles,California,90008,West
C0606,Sarah Jordon,Consumer,Quincy,Illinois,62301,Central
C0194,Greg Matthias,Consumer,New York City,New York,10011,East
C0281,Brian DeCherney,Consumer,San Francisco,California,94122,West
C0394,Chris Cortes,Consumer,La Porte,Indiana,46350,Central
C0194,Greg Matthias,Consumer,New York City,New York,10024,East
C0460,Hunter Glantz,Consumer,Amarillo,Texas,79109,Central
C0296,Jamie Kunitz,Consumer,Hialeah,Florida,33012,South
C0677,Tim Taslimi,Corporate,New York City,New York,10024,East
C0761,Liz Preis,Consumer,Phoenix,Arizona,85023,West
C0499,Tamara Chand,Corporate,Lafayette,Indiana,47905,Central
C0020,Hunter Lopez,Consumer,Houston,Texas,77095,Central
C0186,Emily Burns,Consumer,New York City,New York,10035,East
C0610,Tracy Poddar,Corporate,Grand Prairie,Texas,75051,Central
C0475,Daniel Byrd,Home Office,Lake Forest,California,92630,West
C0542,Mary O'Rourke,Consumer,The Colony,Texas,75056,Central
C0109,Daniel Raglin,Home Office,Providence,Rhode Island,2908,East
C0008,Melanie Seite,Consumer,Baltimore,Maryland,21215,East
C0124,Anna Häberlin,Corporate,Coral Gables,Florida,33134,South
C0658,Jonathan Howell,Consumer,Tulsa,Oklahoma,74133,Central
C0163,Laurel Beltran,Home Office,Pueblo,Colorado,81001,West
C0561,Tim Brockman,Consumer,Los Angeles,California,90049,West
C0730,Dionis Lloyd,Corporate,Spokane,Washington,99207,West
C0205,Cindy Chapman,Consumer,Los Angeles,California,90032,West
C0300,Arthur Wiediger,Home Office,Philadelphia,Pennsylvania,19143,East
C0261,Mick Crebagga,Consumer,Marysville,Washington,98270,West
C0621,Bart Watters,Corporate,Houston,Texas,77070,Central
C0265,Joel Eaton,Consumer,Los Angeles,California,90036,West
C0726,Peter McVee,Home Office,San Antonio,Texas,78207,Central
C0441,Doug Bickford,Consumer,Charlotte,North Carolina,28205,South
C0635,Michael Paige,Corporate,Troy,Ohio,45373,East
C0458,Sibella Parks,Corporate,Philadelphia,Pennsylvania,19143,East
C0714,Maria Zettner,Home Office,Phoenix,Arizona,85023,West
C0733,Erica Bern,Corporate,Greensboro,North Carolina,27405,South
C0370,Corey Catlett,Corporate,Denver,Colorado,80219,West
C0495,William Brown,Consumer,La Porte,Texas,77571,Central
C0288,Emily Phan,Consumer,Chicago,Illinois,60610,Central
C0165,Lena Creighton,Consumer,Roseville,California,95661,West
C0480,Noah Childs,Corporate,Aurora,Colorado,80013,West
C0455,Helen Andreada,Consumer,Laredo,Texas,78041,Central
C0621,Bart Watters,Corporate,New York City,New York,10024,East
C0086,Christine Phan,Corporate,Seattle,Washington,98115,West
C0181,Nathan Cano,Consumer,Jacksonville,North Carolina,28540,South
C0204,Pauline Webber,Corporate,New York City,New York,10009,East
C0738,Bobby Elias,Consumer,Appleton,Wisconsin,54915,Central
C0716,Patrick Bzostek,Home Office,Salt Lake City,Utah,84106,West
C0034,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,73120,Central
C0088,Quincy Jones,Corporate,Springfield,Virginia,22153,South
C0556,Nona Balk,Corporate,New York City,New York,10011,East
C0647,Neil Knudson,Home Office,San Francisco,California,94122,West
C0589,Michael Granlund,Home Office,Fresno,California,93727,West
C0659,Frank Carlisle,Home Office,Columbia,Missouri,65203,Central
C0246,Nick Radford,Consumer,Perth Amboy,New Jersey,8861,East
C0288,Emily Phan,Consumer,Tempe,Arizona,85281,West
C0322,Luke Foster,Consumer,Newark,Ohio,43055,East
C0251,Chuck Magee,Consumer,Houston,Texas,77095,Central
C0056,Joy Smith,Consumer,Trenton,Michigan,48183,Central
C0598,Andrew Gjertsen,Corporate,Los Angeles,California,90049,West
C0608,Lindsay Castell,Home Office,Arlington,Virginia,22204,South
C0169,Muhammed Yedwab,Corporate,El Cajon,California,92020,West
C0522,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East
C0686,Neoma Murray,Consumer,Riverside,California,92503,West
C0265,Joel Eaton,Consumer,San Diego,California,92037,West
C0169,Muhammed Yedwab,Corporate,Newark,Delaware,19711,East
C0774,Charles McCrossin,Consumer,Baltimore,Maryland,21215,East
C0744,Susan Vittorini,Consumer,Columbus,Ohio,43229,East
C0198,Victoria Wilson,Corporate,Lakewood,Ohio,44107,East
C0286,Dennis Pardue,Home Office,North Las Vegas,Nevada,89031,West
C0061,Giulietta Weimer,Consumer,Jackson,Tennessee,38301,South
C0454,Jill Fjeld,Consumer,San Antonio,Texas,78207,Central
C0247,Carlos Soltero,Consumer,Los Angeles,California,90045,West
C0065,Anne Pryor,Home Office,Fort Lauderdale,Florida,33311,South
C0726,Peter McVee,Home Office,Detroit,Michigan,48227,Central
C0035,Eric Barreto,Consumer,Richmond,Virginia,23223,South
C0494,MaryBeth Skach,Consumer,Seattle,Washington,98105,West
C0253,Heather Kirkland,Corporate,Chicago,Illinois,60610,Central
C0315,Alejandro Ballentine,Home Office,Seattle,Washington,98103,West
C0198,Victoria Wilson,Corporate,Los Angeles,California,90032,West
C0652,Catherine Glotzbach,Home Office,Lebanon,Tennessee,37087,South
C0332,Sonia Sunley,Consumer,San Francisco,California,94109,West
C0360,Jennifer Patt,Corporate,Houston,Texas,77041,Central
C0342,Emily Ducich,Home Office,San Francisco,California,94110,West
C0066,Jill Stevenson,Corporate,Miami,Florida,33180,South
C0618,Jeremy Ellison,Consumer,Troy,New York,12180,East
C0245,Bart Pistole,Corporate,San Francisco,California,94122,West
C0347,Ben Wallace,Consumer,Hampton,Virginia,23666,South
C0206,Pete Armstrong,Home Office,San Francisco,California,94122,West
C0347,Ben Wallace,Consumer,New York City,New York,10011,East
C0658,Jonathan Howell,Consumer,Los Angeles,California,90032,West
C0105,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East
C0757,Alejandro Savely,Corporate,San Francisco,California,94109,West
C0191,Patrick Gardner,Consumer,Boynton Beach,Florida,33437,South
C0437,Suzanne McNair,Corporate,Greenville,North Carolina,27834,South
C0288,Emily Phan,Consumer,Tampa,Florida,33614,South
C0269,Denise Leinenbach,Consumer,New York City,New York,10009,East
C0669,Victoria Brennan,Corporate,Rochester,New York,14609,East
C0141,Jim Mitchum,Corporate,Bridgeton,New Jersey,8302,East
C0683,Katrina Willman,Consumer,Lansing,Michigan,48911,Central
C0565,Logan Haushalter,Consumer,Los Angeles,California,90008,West
C0081,Jason Fortune-,Consumer,Sterling Heights,Michigan,48310,Central
C0151,Edward Hooks,Corporate,New York City,New York,10011,East
C0531,Susan Pistek,Consumer,San Luis Obispo,California,93405,West
C0650,Bill Donatelli,Consumer,Philadelphia,Pennsylvania,19143,East
C0105,Jonathan Doherty,Corporate,Los Angeles,California,90045,West
C0252,Frank Olsen,Consumer,Hollywood,Florida,33021,South
C0699,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central
C0473,Sylvia Foulston,Corporate,San Francisco,California,94109,West
C0308,Katherine Murray,Home Office,Salem,Virginia,24153,South
C0600,Cindy Schnelling,Corporate,Conroe,Texas,77301,Central
C0022,Xylona Preis,Consumer,Chicago,Illinois,60610,Central
C0069,Clay Ludtke,Consumer,Urbandale,Iowa,50322,Central
C0583,Sarah Foster,Consumer,Marysville,Washington,98270,West
C0767,Phillip Flathmann,Consumer,Los Angeles,California,90032,West
C0359,Arthur Prichep,Consumer,Henderson,Kentucky,42420,South
C0022,Xylona Preis,Consumer,Los Angeles,California,90049,West
C0226,Patrick Jones,Corporate,Dallas,Texas,75217,Central
C0263,Natalie Webber,Consumer,Portland,Oregon,97206,West
C0426,Julie Prescott,Home Office,Philadelphia,Pennsylvania,19120,East
C0555,Roy Collins,Consumer,Louisville,Kentucky,40214,South
C0757,Alejandro Savely,Corporate,Seattle,Washington,98103,West
C0385,Lisa Hazard,Consumer,San Francisco,California,94122,West
C0427,Thomas Thornton,Consumer,Chula Vista,California,91911,West
C0610,Tracy Poddar,Corporate,Eugene,Oregon,97405,West
C0592,Maureen Fritzler,Corporate,Miami,Florida,33180,South
C0250,Carl Weiss,Home Office,Los Angeles,California,90004,West
C0728,Elpida Rittenbach,Corporate,Charlotte,North Carolina,28205,South
C0205,Cindy Chapman,Consumer,San Diego,California,92037,West
C0534,Sally Matthias,Consumer,Houston,Texas,77041,Central
C0432,Christopher Schild,Home Office,San Jose,California,95123,West
C0757,Alejandro Savely,Corporate,Philadelphia,Pennsylvania,19134,East
C0288,Emily Phan,Consumer,Houston,Texas,77036,Central
C0416,Michelle Arnett,Home Office,Lawrence,Indiana,46226,Central
C0344,Joseph Holt,Consumer,San Francisco,California,94109,West
C0439,Evan Bailliet,Consumer,Laredo,Texas,78041,Central
C0378,Nora Preis,Consumer,Seattle,Washington,98105,West
C0565,Logan Haushalter,Consumer,San Jose,California,95123,West
C0396,Liz Willingham,Consumer,Virginia Beach,Virginia,23464,South
C0472,Lindsay Shagiari,Home Office,Los Angeles,California,90004,West
C0255,Kelly Lampkin,Corporate,Jacksonville,Florida,32216,South
C0577,Irene Maddox,Consumer,San Diego,California,92105,West
C0656,Max Jones,Consumer,Seattle,Washington,98115,West
C0674,Eudokia Martin,Corporate,Los Angeles,California,90036,West
C0596,Claudia Bergmann,Corporate,San Francisco,California,94110,West
C0492,Denise Monton,Corporate,Newark,Ohio,43055,East
C0205,Cindy Chapman,Consumer,Lakewood,New Jersey,8701,East
C0578,Penelope Sewall,Home Office,Oceanside,California,92054,West
C0416,Michelle Arnett,Home Office,Cheyenne,Wyoming,82001,West
C0400,Luke Weiss,Consumer,Rochester,New York,14609,East
C0284,Michael Chen,Consumer,Dallas,Texas,75220,Central
C0045,Marina Lichtenstein,Corporate,San Francisco,California,94122,West
C0438,Lisa DeCherney,Consumer,San Francisco,California,94122,West
C0705,Claire Gute,Consumer,Henderson,Kentucky,42420,South
C0414,Philip Fox,Consumer,Oakland,California,94601,West
C0594,Pamela Coakley,Corporate,San Francisco,California,94122,West
C0685,Chuck Clark,Home Office,San Francisco,California,94122,West
C0588,Debra Catini,Consumer,Warner Robins,Georgia,31088,South
C0193,Art Foster,Consumer,Toledo,Ohio,43615,East
C0368,Paul Prost,Home Office,Springfield,Ohio,45503,East
C0283,Maxwell Schwartz,Consumer,Houston,Texas,77036,Central
C0667,Kalyca Meade,Corporate,Springfield,Missouri,65807,Central
C0563,Sally Hughsby,Corporate,New York City,New York,10011,East
C0152,Ben Ferrer,Home Office,Sacramento,California,95823,West
C0645,Rose O'Brian,Consumer,San Francisco,California,94110,West
C0010,Seth Vernon,Consumer,Troy,Ohio,45373,East
C0049,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,73120,Central
C0073,Scott Williamson,Consumer,New York City,New York,10009,East
C0742,Bryan Davis,Consumer,New York City,New York,10011,East
C0654,Brenda Bowman,Corporate,Chicago,Illinois,60623,Central
C0438,Lisa DeCherney,Consumer,Detroit,Michigan,48234,Central
C0329,Berenike Kampe,Consumer,San Francisco,California,94110,West
C0163,Laurel Beltran,Home Office,Apopka,Florida,32712,South
C0616,Edward Becker,Corporate,New York City,New York,10011,East
C0270,Liz Pelletier,Consumer,San Francisco,California,94110,West
C0757,Alejandro Savely,Corporate,Noblesville,Indiana,46060,Central
C0775,Sung Chung,Consumer,Arlington Heights,Illinois,60004,Central
C0103,Maurice Satty,Consumer,Mesa,Arizona,85204,West
C0137,Frank Hawley,Corporate,La Porte,Indiana,46350,Central
C0531,Susan Pistek,Consumer,Parma,Ohio,44134,East
C0234,Dianna Wilson,Home Office,San Diego,California,92024,West
C0154,Stephanie Phelps,Corporate,Chicago,Illinois,60623,Central
C0366,Frank Merwin,Home Office,Vancouver,Washington,98661,West
C0107,Cindy Stewart,Consumer,Thomasville,North Carolina,27360,South
C0776,Adrian Shami,Home Office,Auburn,Washington,98002,West
C0685,Chuck Clark,Home Office,Philadelphia,Pennsylvania,19143,East
C0163,Laurel Beltran,Home Office,Highland Park,Illinois,60035,Central
C0039,Cyma Kinney,Corporate,New York City,New York,10011,East
C0325,Tom Stivers,Corporate,Oklahoma City,Oklahoma,73120,Central
C0620,Corinna Mitchell,Home Office,New York City,New York,10011,East
C0676,Philisse Overcash,Home Office,Seattle,Washington,98103,West
C0159,Allen Armold,Consumer,Atlanta,Georgia,30318,South
C0777,Ralph Ritter,Consumer,San Francisco,California,94110,West
C0709,Kelly Collister,Consumer,Houston,Texas,77041,Central
C0338,Maria Bertelson,Consumer,New York City,New York,10009,East
C0633,Eugene Barchas,Consumer,Philadelphia,Pennsylvania,19134,East
C0177,Justin MacKendrick,Consumer,Newark,Delaware,19711,East
C0362,Ryan Crowe,Consumer,Baltimore,Maryland,21215,East
C0001,Darren Powers,Consumer,New York City,New York,10035,East
C0661,Stewart Carmichael,Corporate,Los Angeles,California,90008,West
C0615,Toby Gnade,Consumer,Los Angeles,California,90049,West
C0124,Anna Häberlin,Corporate,San Diego,California,92024,West
C0403,Odella Nelson,Corporate,Burlington,North Carolina,27217,South
C0132,Ruben Dartt,Consumer,Carlsbad,New Mexico,88220,West
C0025,Ionia McGrath,Consumer,Roseville,California,95661,West
C0390,Maribeth Schnelling,Consumer,Carlsbad,New Mexico,88220,West
C0498,Barry Gonzalez,Consumer,The Colony,Texas,75056,Central
C0632,Heather Jas,Home Office,San Francisco,California,94122,West
C0300,Arthur Wiediger,Home Office,Oklahoma City,Oklahoma,73120,Central
C0189,Steve Nguyen,Home Office,Pasadena,Texas,77506,Central
C0192,Sean Braxton,Corporate,Kent,Ohio,44240,East
C0493,Tracy Collins,Home Office,Los Angeles,California,90008,West
C0064,Ashley Jarboe,Consumer,Taylor,Michigan,48180,Central
C0386,Karen Carlisle,Corporate,Huntsville,Alabama,35810,South
C0191,Patrick Gardner,Consumer,San Diego,California,92105,West
C0738,Bobby Elias,Consumer,Concord,California,94521,West
C0725,Doug Jacobs,Consumer,New York City,New York,10024,East
C0282,Eric Hoffmann,Consumer,Houston,Texas,77041,Central
C0071,Nora Pelletier,Home Office,Niagara Falls,New York,14304,East
C0677,Tim Taslimi,Corporate,Indianapolis,Indiana,46203,Central
C0236,Liz Thompson,Consumer,Jacksonville,North Carolina,28540,South
C0012,Natalie DeCherney,Consumer,Long Beach,New York,11561,East
C0363,Janet Molinari,Corporate,Seattle,Washington,98115,West
C0609,Nora Paige,Consumer,Edmond,Oklahoma,73034,Central
C0328,Nick Zandusky,Home Office,Columbus,Ohio,43229,East
C0157,Allen Goldenen,Consumer,Cincinnati,Ohio,45231,East
C0018,David Wiener,Corporate,Houston,Texas,77095,Central
C0303,Barbara Fisher,Corporate,Columbus,Indiana,47201,Central
C0016,Erica Hackney,Consumer,Houston,Texas,77041,Central
C0092,Matt Connell,Corporate,Los Angeles,California,90004,West
C0374,Shirley Jackson,Consumer,Newark,Delaware,19711,East
C0411,Frank Atkinson,Corporate,Orlando,Florida,32839,South
C0689,Brendan Murry,Corporate,Montebello,California,90640,West
C0646,Justin Hirsh,Consumer,Gresham,Oregon,97030,West
C0492,Denise Monton,Corporate,Des Moines,Iowa,50315,Central
C0311,Roger Demir,Consumer,Chicago,Illinois,60610,Central
C0031,Mike Vittorini,Consumer,New York City,New York,10035,East
C0489,Julie Kriz,Home Office,New York City,New York,10009,East
C0496,Tiffany House,Corporate,Los Angeles,California,90049,West
C0736,Todd Boyes,Corporate,New York City,New York,10009,East
C0123,Rob Dowd,Consumer,Detroit,Michigan,48205,Central
C0618,Jeremy Ellison,Consumer,Houston,Texas,77095,Central
C0684,Cathy Armstrong,Home Office,New York City,New York,10009,East
C0466,Luke Schmidt,Corporate,Philadelphia,Pennsylvania,19140,East
C0343,Matthew Grinstein,Home Office,Philadelphia,Pennsylvania,19143,East
C0116,Nat Carroll,Consumer,New York City,New York,10035,East
C0539,Alyssa Tate,Home Office,Los Angeles,California,90045,West
C0778,Neola Schneider,Consumer,Dallas,Texas,75217,Central
C0779,Carol Darley,Consumer,Medford,Oregon,97504,West
C0209,George Ashbrook,Consumer,Dallas,Texas,75081,Central
C0570,Sung Pak,Corporate,Los Angeles,California,90036,West
C0483,Amy Cox,Consumer,Seattle,Washington,98105,West
C0175,Laura Armstrong,Corporate,Baltimore,Maryland,21215,East
C0684,Cathy Armstrong,Home Office,Cleveland,Ohio,44105,East
C0749,Clay Rozendal,Home Office,Bellevue,Washington,98006,West
C0529,Steve Carroll,Home Office,Seattle,Washington,98105,West
C0091,Sample Company A,Home Office,Hialeah,Florida,33012,South
C0632,Heather Jas,Home Office,Jacksonville,Florida,32216,South
C0456,Barry Pond,Corporate,Plainfield,New Jersey,7060,East
C0288,Emily Phan,Consumer,Jonesboro,Arkansas,72401,South
C0654,Brenda Bowman,Corporate,Jackson,Michigan,49201,Central
C0107,Cindy Stewart,Consumer,Lancaster,Ohio,43130,East
C0145,Jay Kimmel,Consumer,Huntsville,Alabama,35810,South
C0295,Mark Hamilton,Consumer,Los Angeles,California,90032,West
C0232,Mark Cousins,Corporate,Mobile,Alabama,36608,South
C0499,Tamara Chand,Corporate,Seattle,Washington,98105,West
C0190,Carol Triggs,Consumer,Philadelphia,Pennsylvania,19134,East
C0206,Pete Armstrong,Home Office,Miami,Florida,33142,South
C0079,Dean Katz,Corporate,New York City,New York,10011,East
C0209,George Ashbrook,Consumer,El Paso,Texas,79907,Central
C0034,Cynthia Delaney,Home Office,Shelton,Connecticut,6484,East
C0282,Eric Hoffmann,Consumer,Philadelphia,Pennsylvania,19120,East
C0390,Maribeth Schnelling,Consumer,Los Angeles,California,90045,West
C0481,Greg Guthrie,Corporate,Chicago,Illinois,60623,Central
C0584,Craig Carreira,Consumer,Scottsdale,Arizona,85254,West
C0669,Victoria Brennan,Corporate,Lincoln Park,Michigan,48146,Central
C0275,Rob Williams,Corporate,Overland Park,Kansas,66212,Central
C0594,Pamela Coakley,Corporate,Westfield,New Jersey,7090,East
C0222,Herbert Flentye,Consumer,Fort Lauderdale,Florida,33311,South
C0753,Chris McAfee,Consumer,Phoenix,Arizona,85023,West
C0093,Cassandra Brandow,Consumer,East Orange,New Jersey,7017,East
C0780,Sally Knutson,Consumer,Fairfield,Connecticut,6824,East
C0009,Anthony Jacobs,Corporate,Palm Coast,Florida,32137,South
C0212,Randy Ferguson,Corporate,Marietta,Georgia,30062,South
C0172,David Smith,Corporate,Philadelphia,Pennsylvania,19140,East
C0318,Nick Crebassa,Corporate,Dallas,Texas,75217,Central
C0109,Daniel Raglin,Home Office,Aurora,Illinois,60505,Central
C0623,Dean Braden,Consumer,Hickory,North Carolina,28601,South
C0207,Bruce Stewart,Consumer,Detroit,Michigan,48227,Central
C0334,Gary Zandusky,Consumer,Rochester,Minnesota,55901,Central
C0265,Joel Eaton,Consumer,Rockville,Maryland,20852,East
C0248,Rick Duston,Consumer,Richmond,Indiana,47374,Central
C0157,Allen Goldenen,Consumer,Knoxville,Tennessee,37918,South
C0320,Carl Ludwig,Consumer,San Francisco,California,94122,West
C0374,Shirley Jackson,Consumer,Fairfield,Connecticut,6824,East
C0031,Mike Vittorini,Consumer,Raleigh,North Carolina,27604,South
C0523,John Murray,Consumer,San Angelo,Texas,76903,Central
C0068,Eva Jacobs,Consumer,Franklin,Massachusetts,2038,East
C0105,Jonathan Doherty,Corporate,Richmond,Virginia,23223,South
C0163,Laurel Beltran,Home Office,Oxnard,California,93030,West
C0471,Fred Hopkins,Corporate,Los Angeles,California,90004,West
C0576,Mike Kennedy,Consumer,San Francisco,California,94122,West
